d_nm,condition_number
1331.847496635603,17.566783238297525
1333.2648695705418,17.810211891348246
1334.6822425054809,18.049896698477795
1336.09961544042,18.29359697382668
1337.516988375359,18.545532574218072
1338.9343613102978,18.806312281141615
1340.351734245237,19.07365751993855
1341.769107180176,19.343368515691996
1343.186480115115,19.610200303999285
1344.603853050054,19.868523468809222
1346.021225984993,20.112766171061043
1347.438598919932,20.337682175789485
1348.855971854871,20.53849679654313
1350.2733447898102,20.710973729453965
1351.690717724749,20.85143358869067
1353.108090659688,20.956744579967538
1354.5254635946271,21.024298265605708
1355.9428365295662,21.051978428534536
1357.3602094645053,21.038127940953334
1358.777582399444,20.98151666528078
1360.1949553343832,20.881312307763707
1361.6123282693222,20.73705550988997
1363.0297012042613,20.548640114165796
1364.4470741392001,20.31629936971451
1365.8644470741392,20.040598789311183
1367.2818200090783,19.72243640382529
1368.6991929440173,19.363051273987264
1370.1165658789562,18.964041319184613
1371.5339388138952,18.5273918280598
1372.9513117488343,18.055516460426087
1374.3686846837734,17.551313189871106
1375.7860576187124,17.01823856004988
1377.2034305536513,16.460404978994898
1378.6208034885904,15.882707791114022
1380.0381764235294,15.29099193112039
1381.4555493584685,14.692272677985484
1382.8729222934073,14.095032207901061
1384.2902952283464,13.509623978525337
1385.7076681632855,12.948829376653453
1387.1250410982245,12.428617252479164
1388.5424140331634,11.969127756012846
1389.9597869681024,11.595766851652364
1391.3771599030415,11.339973496724818
1392.7945328379806,11.238880436391844
1394.2119057729196,11.333667096704355
1395.6292787078585,11.668739307211096
1397.0466516427975,12.295447090242993
1398.4640245777366,13.281096858248278
1399.8813975126757,14.719484148788267
1401.2987704476145,16.73609158702162
1402.7161433825536,19.47057198555864
1404.1335163174926,22.98289032482831
1405.5508892524317,26.970747887003554
1406.9682621873708,30.333428257595806
1408.3856351223096,31.488713675464375
1409.8030080572487,30.095700072679236
1411.2203809921878,27.406026307179406
1412.6377539271268,24.635691617757743
1414.0551268620657,22.30056520196416
1415.4724997970047,20.50517683843437
1416.8898727319438,19.22571945550281
1418.3072456668829,18.419562114467563
1419.7246186018217,18.03348084996103
1421.1419915367608,17.98222346764069
1422.5593644716998,18.159525797519553
1423.976737406639,18.472978531995064
1425.394110341578,18.85920840156845
1426.8114832765168,19.279016426749017
1428.2288562114559,19.708627999604694
1429.646229146395,20.133369067066837
1431.063602081334,20.543929052881822
1432.4809750162729,20.93425486229743
1433.898347951212,21.30035481956428
1435.315720886151,21.639599623321367
1436.73309382109,21.950299250803
1438.1504667560291,22.23143816644443
1439.567839690968,22.482505239294166
1440.985212625907,22.703383201514153
1442.402585560846,22.894277732200873
1443.8199584957852,23.055674617884993
1445.237331430724,23.188318108519468
1446.654704365663,23.293206191188425
1448.0720773006021,23.371599891973393
1449.4894502355412,23.42504431961013
1450.90682317048,23.45539916522328
1452.324196105419,23.464875770723804
1453.7415690403582,23.456076491078704
1455.1589419752972,23.432029481655384
1456.5763149102363,23.39620748123793
1457.9936878451751,23.3525114105965
1459.4110607801142,23.3051869341653
1460.8284337150533,23.25862266170761
1462.2458066499923,23.216951996105145
1463.6631795849312,23.183352518994198
1465.0805525198703,23.158929635704975
1466.4979254548093,23.141140869756146
1467.9152983897484,23.121962779967557
1469.3326713246872,23.08651638281358
1470.7500442596263,23.013534807907906
1472.1674171945654,22.879239669508713
1473.5847901295044,22.664828618656998
1475.0021630644435,22.36474431598902
1476.4195359993823,21.99067861270576
1477.8369089343214,21.56819182251984
1479.2542818692605,21.12801241761645
1480.6716548041995,20.697314242667666
1482.0890277391384,20.294817587726254
1483.5064006740774,19.93008391182122
1484.9237736090165,19.60529561361413
1486.3411465439556,19.31774359859731
1487.7585194788946,19.062046929545076
1489.1758924138335,18.831856315615013
1490.5932653487725,18.62119994736518
1492.0106382837116,18.425845450339896
1493.4280112186507,18.24530198050492
1494.8453841535895,18.086653268463362
1496.2627570885286,17.97259067036879
1497.6801300234677,17.95643721660026
1499.0975029584067,18.133168502063505
1500.5148758933456,18.587245355398526
1501.9322488282846,19.281303482551266
1503.3496217632237,20.078293886573384
1504.7669946981628,20.84514329130353
1506.1843676331018,21.491284977503412
1507.6017405680407,21.971252819891205
1509.0191135029797,22.27870434252448
1510.4364864379188,22.434351218397527
1511.8538593728579,22.471538574676106
