eta,theta_i_deg,cos_i,J_perp,J_parallel,det
1.5,13.550356247802993,0.9721643738745482,1.5,1.5576117130097764,2.3364175695146647
1.5,13.690050051432102,0.9715902345092166,1.5,1.558926446662434,2.338389669993651
1.5,13.82974385506121,0.9710103196125247,1.5,1.5602601683990847,2.340390252598627
1.5,13.96943765869032,0.9704246326317251,1.5,1.5616130825786771,2.342419623868016
1.5,14.109131462319425,0.9698331770483815,1.5,1.5629853977829782,2.3444780966744676
1.5,14.248825265948534,0.9692359563783489,1.5,1.5643773269086438,2.3465659903629654
1.5,14.38851906957764,0.9686329741717522,1.5,1.565789087261985,2.3486836308929773
1.5,14.52821287320675,0.9680242340129653,1.5,1.5672209006565072,2.350831350984761
1.5,14.667906676835855,0.9674097395205896,1.5,1.5686729935133197,2.35300949026998
1.5,14.807600480464965,0.9667894943474328,1.5,1.570145596964509,2.3552183954467636
1.5,14.947294284094074,0.966163502180487,1.5,1.5716389469595764,2.357458420439364
1.5,15.086988087723181,0.9655317667409065,1.5,1.5731532843750449,2.3597299265625673
1.5,15.226681891352287,0.9648942917839863,1.5,1.5746888551273384,2.3620332826910073
1.5,15.366375694981397,0.9642510810991395,1.5,1.576245910289049,2.3643688654335735
1.5,15.506069498610506,0.9636021385098743,1.5,1.577824706208708,2.366737059313062
1.5,15.645763302239612,0.9629474678737722,1.5,1.5794255046341825,2.369138256951274
1.5,15.785457105868721,0.962287073082464,1.5,1.5810485728398185,2.371572859259728
1.5,15.92515090949783,0.9616209580616079,1.5,1.5826941837574673,2.3740412756362006
1.5,16.064844713126938,0.9609491267708649,1.5,1.5843626161115318,2.3765439241672977
1.5,16.204538516756045,0.9602715832038761,1.5,1.5860541545581694,2.379081231837254
1.5,16.344232320385153,0.9595883313882388,1.5,1.5877690898288046,2.3816536347432065
1.5,16.48392612401426,0.9588993753854824,1.5,1.589507718878102,2.3842615783171524
1.5,16.62361992764337,0.9582047192910443,1.5,1.5912703450365637,2.3869055175548457
1.5,16.763313731272476,0.9575043672342456,1.5,1.593057278167916,2.3895859172518743
1.5,16.903007534901587,0.9567983233782664,1.5,1.5948688348314601,2.39230325224719
1.5,17.042701338530694,0.9560865919201216,1.5,1.5967053384495675,2.395058007674351
1.5,17.182395142159802,0.9553691770906351,1.5,1.598567119480515,2.397850679220773
1.5,17.32208894578891,0.9546460831544152,1.5,1.6004545155968508,2.4006817733952763
1.5,17.461782749418017,0.9539173144098295,1.5,1.6023678718694991,2.4035518078042486
1.5,17.601476553047128,0.9531828751889784,1.5,1.6043075409578258,2.406461311436739
1.5,17.741170356676232,0.9524427698576704,1.5,1.6062738833058747,2.409410824958812
1.5,17.880864160305343,0.9516970028153955,1.5,1.608267267345031,2.412400901017546
1.5,18.02055796393445,0.9509455784952991,1.5,1.6102880697033313,2.415432104554997
1.5,18.160251767563558,0.9501885013641563,1.5,1.6123366754217001,2.4185050131325503
1.5,18.299945571192666,0.9494257759223442,1.5,1.6144134781773638,2.421620217266046
1.5,18.439639374821773,0.9486574067038162,1.5,1.6165188805147273,2.4247783207720905
1.5,18.579333178450884,0.9478833982760744,1.5,1.6186532940840077,2.4279799411260115
1.5,18.71902698207999,0.9471037552401428,1.5,1.6208171398879265,2.4312257098318897
1.5,18.8587207857091,0.9463184822305397,1.5,1.623010848536782,2.434516272805173
1.5,18.998414589338207,0.9455275839152505,1.5,1.6252348605122326,2.437852290768349
1.5,19.138108392967315,0.9447310649956995,1.5,1.6274896264401484,2.441234439660223
1.5,19.277802196596422,0.9439289302067223,1.5,1.6297756073728866,2.44466341105933
1.5,19.41749600022553,0.9431211843165375,1.5,1.632093275081382,2.448139912622073
1.5,19.55718980385464,0.9423078321267183,1.5,1.6344431123574512,2.4516646685361767
1.5,19.696883607483745,0.9414888784721643,1.5,1.6368256133267283,2.4552384199900925
1.5,19.836577411112856,0.9406643282210723,1.5,1.6392412837726786,2.458861925659018
1.5,19.976271214741963,0.9398341862749074,1.5,1.6416906414721428,2.462535962208214
1.5,20.11596501837107,0.9389984575683745,1.5,1.6441742165429063,2.4662613248143592
1.5,20.25565882200018,0.9381571470693882,1.5,1.6466925518037918,2.4700388277056877
1.5,20.395352625629286,0.9373102597790436,1.5,1.649246203147815,2.4738693047217226
1.5,20.535046429258397,0.9364578007315865,1.5,1.651835739928956,2.4777536098934343
1.5,20.6747402328875,0.9355997749943835,1.5,1.654461745363138,2.481692618044707
1.5,20.814434036516612,0.934736187667892,1.5,1.657124816944026,2.485687225416039
1.5,20.954127840145723,0.9338670438856299,1.5,1.6598255668742923,2.489738350311438
1.5,21.09382164377483,0.9329923488141445,1.5,1.6625646225130353,2.4938469337695524
1.5,21.23351544740394,0.9321121076529827,1.5,1.665342626840051,2.4980139402600767
1.5,21.373209251033046,0.9312263256346595,1.5,1.6681602389377281,2.5022403584065924
1.5,21.512903054662157,0.9303350080246268,1.5,1.6710181344913404,2.506527201737011
1.5,21.65259685829126,0.9294381601212425,1.5,1.6739170063085735,2.5108755094628603
1.5,21.79229066192037,0.928535787255739,1.5,1.6768575648591648,2.515286347288747
1.5,21.93198446554948,0.9276278947921912,1.5,1.6798405388355702,2.519760808253355
1.5,22.071678269178587,0.9267144881274847,1.5,1.6828666757356348,2.524300013603452
1.5,22.211372072807695,0.9257955726912838,1.5,1.6859367424682825,2.528905113702424
1.5,22.351065876436802,0.9248711539459992,1.5,1.689051525983307,2.5335772889749606
1.5,22.49075968006591,0.9239412373867556,1.5,1.6922118339263998,2.5383177508896
1.5,22.63045348369502,0.9230058285413589,1.5,1.6954184953206055,2.5431277429809085
1.5,22.770147287324125,0.9220649329702635,1.5,1.6986723612754826,2.548008541913224
1.5,22.909841090953236,0.921118556266539,1.5,1.7019743057252863,2.5529614585879297
1.5,23.049534894582344,0.9201667040558372,1.5,1.7053252261975977,2.5579878392963966
1.5,23.18922869821145,0.9192093819963586,1.5,1.708726044613879,2.563089066920819
1.5,23.32892250184056,0.9182465957788185,1.5,1.7121777081235259,2.568266562185289
1.5,23.468616305469666,0.9172783511264138,1.5,1.715681189973087,2.57352178495963
1.5,23.608310109098777,0.9163046537947881,1.5,1.719237490412405,2.5788562356186073
1.5,23.74800391272788,0.9153255095719984,1.5,1.7228476376395356,2.584271456459304
1.5,23.887697716356993,0.91434092427848,1.5,1.7265126887864224,2.5897690331796337
1.5,24.0273915199861,0.9133509037670122,1.5,1.7302337309474076,2.5953505964211114
1.5,24.167085323615208,0.9123554539226836,1.5,1.734011882252789,2.601017823379183
1.5,24.306779127244315,0.9113545806628567,1.5,1.7378482929897698,2.6067724394846543
1.5,24.446472930873423,0.9103482899371333,1.5,1.741744146773278,2.612616220159917
1.5,24.586166734502534,0.9093365877273187,1.5,1.7457006617692963,2.6185509926539448
1.5,24.725860538131638,0.9083194800473865,1.5,1.7497190919734975,2.6245786379602465
1.5,24.86555434176075,0.9072969729434421,1.5,1.7538007285481556,2.630701092822233
1.5,25.005248145389857,0.9062690724936879,1.5,1.7579469012204845,2.6369203518307267
1.5,25.144941949018964,0.9052357848083863,1.5,1.762158979745767,2.643238469618651
1.5,25.28463575264807,0.9041971160298234,1.5,1.7664383754388342,2.6496575631582515
1.5,25.42432955627718,0.9031530723322734,1.5,1.770786542777685,2.6561798141665274
1.5,25.56402335990629,0.9021036599219604,1.5,1.7752049810833053,2.6628074716249577
1.5,25.703717163535394,0.9010488850370229,1.5,1.7796952362799678,2.6695428544199515
1.5,25.843410967164505,0.8999887539474759,1.5,1.7842589027406115,2.6763883541109177
1.5,25.983104770793613,0.8989232729551742,1.5,1.7888976252221882,2.6833464378332823
1.5,26.12279857442272,0.897852448393774,1.5,1.793613100896193,2.69041965134429
1.5,26.262492378051828,0.8967762866286966,1.5,1.7984070814799415,2.6976106222199125
1.5,26.402186181680936,0.8956947940570893,1.5,1.8032813754745485,2.704922063211823
1.5,26.541879985310047,0.8946079771077882,1.5,1.8082378505159629,2.7123567757739444
1.5,26.68157378893915,0.8935158422412794,1.5,1.8132784358458474,2.7199176537687713
1.5,26.82126759256826,0.8924183959496613,1.5,1.8184051249095834,2.727607687364375
1.5,26.96096139619737,0.8913156447566051,1.5,1.8236199780891835,2.7354299671337756
1.5,27.100655199826477,0.890207595217317,1.5,1.8289251255794416,2.7433876883691624
1.5,27.240349003455584,0.8890942539184983,1.5,1.8343227704162801,2.7514841556244205
1.5,27.380042807084692,0.8879756274783069,1.5,1.8398151916668593,2.759722787500289
1.5,27.5197366107138,0.8868517225463179,1.5,1.8454047477917574,2.768107121687636
1.5,27.659430414342907,0.8857225458034838,1.5,1.8510938801902697,2.7766408202854045
1.5,27.799124217972018,0.8845881039620946,1.5,1.8568851169407075,2.7853276754110614
1.5,27.938818021601126,0.8834484037657389,1.5,1.8627810767484745,2.7941716151227114
1.5,28.078511825230233,0.8823034519892624,1.5,1.8687844731156715,2.803176709673507
1.5,28.218205628859344,0.8811532554387287,1.5,1.874898118747057,2.8123471781205858
1.5,28.35789943248845,0.8799978209513786,1.5,1.8811249302083062,2.821687395312459
1.5,28.497593236117556,0.878837155395589,1.5,1.8874679328538169,2.831201899280725
1.5,28.637287039746663,0.8776712656708328,1.5,1.8939302660426405,2.8408953990639607
1.5,28.776980843375775,0.8765001587076372,1.5,1.9005151886626321,2.8507727829939484
1.5,28.916674647004882,0.8753238414675429,1.5,1.9072260849845375,2.8608391274768064
1.5,29.05636845063399,0.8741423209430629,1.5,1.9140664708695247,2.871099706304287
1.5,29.1960622542631,0.8729556041576402,1.5,1.9210400003556087,2.881560000533413
1.5,29.33575605789221,0.8717636981656067,1.5,1.9281504726505718,2.892225708975858
1.5,29.475449861521316,0.8705666100521412,1.5,1.9354018395613017,2.903102759341953
1.5,29.61514366515042,0.8693643469332272,1.5,1.9427982133920667,2.9141973200880997
1.5,29.754837468779527,0.8681569159556101,1.5,1.9503438753470514,2.925515813020577
1.5,29.89453127240864,0.8669443242967556,1.5,1.9580432844755777,2.937064926713367
1.5,30.034225076037746,0.8657265791648066,1.5,1.9659010872018856,2.948851630802828
1.5,30.173918879666857,0.8645036877985401,1.5,1.9739221274850578,2.9608831912275866
1.5,30.313612683295958,0.8632756574673249,1.5,1.982111457658894,2.973167186488341
1.5,30.45330648692507,0.8620424954710773,1.5,1.9904743500060642,2.985711525009096
1.5,30.593000290554176,0.8608042091402187,1.5,1.9990163091259805,2.998524463688971
1.5,30.732694094183284,0.8595608058356315,1.5,2.0077430851614455,3.0116146277421683
1.5,30.872387897812395,0.8583122929486159,1.5,2.0166606879553233,3.0249910319329847
1.5,31.012081701441502,0.8570586779008449,1.5,2.025775402215434,3.0386631033231515
1.5,31.151775505070614,0.8557999681443214,1.5,2.0350938037735133,3.05264070566027
1.5,31.29146930869972,0.8545361711613328,1.5,2.044622777032628,3.0669341655489415
1.5,31.43116311232883,0.8532672944644077,1.5,2.0543695337069607,3.081554300560441
1.5,31.570856915957933,0.8519933455962703,1.5,2.064341632968505,3.096512449452757
1.5,31.71055071958704,0.8507143321297955,1.5,2.0745470031270354,3.1118205046905536
1.5,31.85024452321615,0.8494302616679649,1.5,2.084993964983043,3.1274909474745645
1.5,31.98993832684526,0.8481411418438205,1.5,2.095691257008164,3.1435368855122454
1.5,32.12963213047437,0.84684698032042,1.5,2.106648062524353,3.15997209378653
1.5,32.26932593410347,0.8455477847907912,1.5,2.117874039071817,3.176811058607725
1.5,32.40901973773258,0.8442435629778855,1.5,2.1293793501768405,3.1940690252652604
1.5,32.548713541361685,0.842934322634533,1.5,2.1411746997545222,3.211762049631783
1.5,32.6884073449908,0.8416200715433962,1.5,2.1532713694083285,3.2299070541124926
1.5,32.82810114861991,0.8403008175169232,1.5,2.1656812589189016,3.2485218883783524
1.5,32.967794952249015,0.8389765683973017,1.5,2.1784169302491003,3.26762539537365
1.5,33.10748875587812,0.8376473320564124,1.5,2.1914916554315496,3.287237483147324
1.5,33.24718255950723,0.8363131163957818,1.5,2.204919468749687,3.30737920312453
1.5,33.386876363136345,0.8349739293465358,1.5,2.2187152236742693,3.3280728355114038
1.5,33.526570166765445,0.8336297788693524,1.5,2.2328946550756124,3.3493419826134185
1.5,33.66626397039455,0.8322806729544138,1.5,2.2474744472985857,3.3712116709478788
1.5,33.80595777402366,0.8309266196213595,1.5,2.262472308763993,3.3937084631459893
1.5,33.945651577652775,0.8295676269192388,1.5,2.277907053848173,3.41686058077226
1.5,34.08534538128188,0.8282037029264625,1.5,2.2937986928943124,3.4406980393414686
1.5,34.22503918491098,0.8268348557507548,1.5,2.3101685313264717,3.465252796989707
1.5,34.36473298854009,0.8254610935291053,1.5,2.3270392789735843,3.4905589184603762
1.5,34.5044267921692,0.8240824244277211,1.5,2.3444351708689437,3.5166527563034156
1.5,34.64412059579831,0.8226988566419774,1.5,2.362382100975106,3.543573151462659
1.5,34.78381439942742,0.8213103983963692,1.5,2.380907770499606,3.5713616557494086
1.5,34.92350820305653,0.8199170579444627,1.5,2.4000418527193084,3.600062779078963
1.5,35.063202006685636,0.8185188435688457,1.5,2.4198161765279993,3.6297242647919994
1.5,35.20289581031474,0.8171157635810786,1.5,2.4402649312715807,3.660397396907371
1.5,35.34258961394386,0.8157078263216452,1.5,2.461424895849036,3.692137343773554
1.5,35.48228341757296,0.8142950401599027,1.5,2.4833356955484387,3.725003543322658
1.5,35.621977221202066,0.8128774134940321,1.5,2.5060400906721356,3.7590601360082037
1.5,35.76167102483117,0.8114549547509886,1.5,2.529584301704401,3.7943764525566017
1.5,35.90136482846029,0.8100276723864511,1.5,2.554018376613966,3.831027564920949
1.5,36.041058632089396,0.8085955748847722,1.5,2.5793966068945444,3.8690949103418166
1.5,36.1807524357185,0.8071586707589276,1.5,2.605778000169596,3.908667000254394
1.5,36.3204462393476,0.8057169685504654,1.5,2.6332268186736156,3.949840228010423
1.5,36.46014004297671,0.8042704768294555,1.5,2.661813194736425,3.992719792104638
1.5,36.599833846605826,0.802819204194439,1.5,2.691613836622287,4.03742075493343
1.5,36.73952765023493,0.8013631592723763,1.5,2.7227128408190415,4.084069261228562
1.5,36.87922145386404,0.7999023507185964,1.5,2.7552026302725126,4.132803945408769
1.5,37.01891525749315,0.7984367872167452,1.5,2.789185042298952,4.183777563448428
1.5,37.158609061122256,0.796966477478734,1.5,2.8247725952205514,4.237158892830828
1.5,37.29830286475137,0.7954914302446878,1.5,2.8620899694700905,4.2931349542051365
1.5,37.43799666838047,0.7940116542828932,1.5,2.9012757474191573,4.351913621128735
1.5,37.57769047200958,0.7925271583897461,1.5,2.9424844670627612,4.413726700594141
1.5,37.717384275638686,0.7910379513896996,1.5,2.985889058704138,4.478833588056207
1.5,37.857078079267794,0.7895440421352119,1.5,3.031683751970685,4.547525627956028
1.5,37.99677188289691,0.788045439506693,1.5,3.080087564296867,4.620131346445301
1.5,38.136465686526016,0.7865421524124524,1.5,3.1313485134446144,4.697022770166921
1.5,38.276159490155116,0.7850341897886461,1.5,3.185748738536813,4.7786231078052195
1.5,38.415853293784224,0.783521560599223,1.5,3.2436107705106036,4.865416155765906
1.5,38.55554709741334,0.7820042738358721,1.5,3.3053052697213987,4.957957904582097
1.5,38.695240901042446,0.7804823385179693,1.5,3.3712606542476817,5.056890981371522
1.5,38.834934704671554,0.7789557636925232,1.5,3.4419751900584465,5.16296278508767
1.5,38.97462850830066,0.7774245584341212,1.5,3.5180323229558703,5.277048484433805
1.5,39.11432231192977,0.7758887318448763,1.5,3.600120331846124,5.4001804977691865
1.5,39.25401611555888,0.7743482930543725,1.5,3.6890578200372284,5.533586730055843
1.5,39.393709919187984,0.7728032512196106,1.5,3.785827210464307,5.678740815696461
1.5,39.53340372281709,0.7712536155249536,1.5,3.891619393929316,5.837429090893973
1.5,39.6730975264462,0.7696993951820728,1.5,4.007894201028807,6.011841301543212
1.5,39.81279133007531,0.7681405994298919,1.5,4.136463780663498,6.204695670995247
1.5,39.95248513370442,0.7665772375345331,1.5,4.279609896679068,6.419414845018602
1.5,40.09217893733353,0.7650093187892615,1.5,4.440252749994869,6.6603791249923034
1.5,40.231872740962636,0.7634368525144302,1.5,4.622200396370252,6.933300594555377
1.5,40.37156654459174,0.7618598480574243,1.5,4.830528556236804,7.245792834355207
1.5,40.51126034822085,0.760278314792606,1.5,5.072179851821004,7.608269777731505
1.5,40.65095415184996,0.7586922621212585,1.5,5.356949917833349,8.035424876750024
1.5,40.790647955479066,0.7571016994715303,1.5,5.699194967924069,8.548792451886102
1.5,40.930341759108174,0.7555066362983789,1.5,6.120980804642206,9.181471206963309
1.5,41.07003556273728,0.753907082083515,1.5,6.658373796054494,9.987560694081742
1.5,41.209729366366396,0.7523030463353455,1.5,7.375407358366786,11.06311103755018
1.5,41.3494231699955,0.7506945385889179,1.5,8.399987248277439,12.599980872416157
1.5,41.489116973624604,0.7490815684058626,1.5,10.039070769252282,15.058606153878422
1.5,41.62881077725371,0.7474641453743368,1.5,13.324029088576264,19.986043632864394
1.5,41.76850458088282,0.7458422791089674,1.5,27.697026545323993,41.54553981798599
2.0,5.729577951308232e-05,0.9999999999995,2.0,2.0000000000030003,4.0000000000060005
2.0,0.10029121786720703,0.9999984680293718,2.0,2.00000919190826,4.00001838381652
2.0,0.20052513995490098,0.9999938756224975,2.0,2.000036747615355,4.00007349523071
2.0,0.30075906204259495,0.9999862227929321,2.0,2.0000826700762153,4.000165340152431
2.0,0.4009929841302889,0.9999755095640968,2.0,2.0001469642109013,4.000293928421803
2.0,0.5012269062179828,0.9999617359687785,2.0,2.000229636909005,4.00045927381801
2.0,0.6014608283056767,0.9999449020491306,2.0,2.0003306970315977,4.000661394063195
2.0,0.7016947503933707,0.9999250078566724,2.0,2.000450155413747,4.000900310827494
2.0,0.8019286724810647,0.9999020534522887,2.0,2.0005880248675907,4.001176049735181
2.0,0.9021625945687587,0.9998760389062303,2.0,2.0007443201859734,4.001488640371947
2.0,1.0023965166564526,0.9998469642981131,2.0,2.0009190581466543,4.0018381162933085
2.0,1.1026304387441466,0.9998148297169184,2.0,2.0011122575170703,4.002224515034141
2.0,1.2028643608318406,0.999779635260992,2.0,2.0013239390596844,4.002647878119369
2.0,1.3030982829195346,0.9997413810380447,2.0,2.0015541255378926,4.003108251075785
2.0,1.4033322050072286,0.9997000671651509,2.0,2.0018028417225193,4.003605683445039
2.0,1.5035661270949225,0.9996556937687497,2.0,2.0020701143988804,4.004140228797761
2.0,1.6038000491826163,0.9996082609846432,2.0,2.0023559723744415,4.004711944748883
2.0,1.7040339712703103,0.9995577689579965,2.0,2.0026604464870577,4.005320892974115
2.0,1.8042678933580043,0.9995042178433375,2.0,2.0029835696138085,4.005967139227617
2.0,1.9045018154456983,0.9994476078045565,2.0,2.0033253766804244,4.006650753360849
2.0,2.0047357375333923,0.999387939014905,2.0,2.0036859046713293,4.007371809342659
2.0,2.1049696596210863,0.9993252116569958,2.0,2.0040651926402764,4.008130385280553
2.0,2.2052035817087803,0.9992594259228024,2.0,2.0044632817216086,4.008926563443217
2.0,2.3054375037964743,0.9991905820136582,2.0,2.0048802151421343,4.009760430284269
2.0,2.405671425884168,0.999118680140256,2.0,2.0053160382336346,4.010632076467269
2.0,2.505905347971862,0.999043720522647,2.0,2.005770798446006,4.011541596892012
2.0,2.606139270059556,0.998965703390241,2.0,2.006244545361033,4.012489090722066
2.0,2.70637319214725,0.9988846289818047,2.0,2.0067373307068306,4.013474661413661
2.0,2.806607114234944,0.9988004975454619,2.0,2.0072492083729263,4.014498416745853
2.0,2.906841036322638,0.9987133093386914,2.0,2.007780234426023,4.015560468852046
2.0,3.007074958410332,0.9986230646283281,2.0,2.008330467126424,4.016660934252848
2.0,3.107308880498026,0.9985297636905603,2.0,2.0088999669451577,4.017799933890315
2.0,3.2075428025857198,0.9984334068109303,2.0,2.0094887965817847,4.018977593163569
2.0,3.3077767246734138,0.9983339942843324,2.0,2.01009702098292,4.02019404196584
2.0,3.4080106467611078,0.9982315264150132,2.0,2.0107247073614607,4.021449414722921
2.0,3.5082445688488013,0.9981260035165693,2.0,2.011371925216556,4.022743850433112
2.0,3.6084784909364953,0.9980174259119475,2.0,2.0120387463542997,4.024077492708599
2.0,3.7087124130241893,0.9979057939334431,2.0,2.0127252449091877,4.025450489818375
2.0,3.8089463351118833,0.9977911079226994,2.0,2.0134314973663305,4.026862994732661
2.0,3.9091802571995773,0.9976733682307061,2.0,2.0141575825844455,4.028315165168891
2.0,4.009414179287271,0.9975525752177986,2.0,2.014903581819643,4.029807163639286
2.0,4.109648101374965,0.9974287292536569,2.0,2.0156695787500114,4.031339157500023
2.0,4.209882023462659,0.9973018307173043,2.0,2.0164556595010277,4.032911319002055
2.0,4.310115945550353,0.9971718799971063,2.0,2.0172619126717977,4.034523825343595
2.0,4.410349867638047,0.9970388774907696,2.0,2.0180884293621526,4.036176858724305
2.0,4.510583789725741,0.9969028236053404,2.0,2.0189353032006085,4.037870606401217
2.0,4.610817711813435,0.9967637187572038,2.0,2.019802630373211,4.039605260746422
2.0,4.711051633901129,0.9966215633720821,2.0,2.0206905096532837,4.041381019306567
2.0,4.811285555988823,0.9964763578850332,2.0,2.0215990424320998,4.0431980848641995
2.0,4.911519478076517,0.9963281027404504,2.0,2.022528332750481,4.045056665500962
2.0,5.011753400164211,0.9961767983920595,2.0,2.0234784873313725,4.046956974662745
2.0,5.111987322251904,0.996022445302919,2.0,2.024449615613385,4.04889923122677
2.0,5.212221244339599,0.9958650439454171,2.0,2.0254418297853434,4.050883659570687
2.0,5.312455166427292,0.9957045948012717,2.0,2.0264552448218542,4.0529104896437085
2.0,5.412689088514987,0.9955410983615278,2.0,2.027489978519923,4.054979957039846
2.0,5.51292301060268,0.9953745551265569,2.0,2.0285461515366334,4.057092303073267
2.0,5.613156932690375,0.9952049656060548,2.0,2.029623887427928,4.059247774855856
2.0,5.713390854778068,0.9950323303190401,2.0,2.0307233126884987,4.061446625376997
2.0,5.813624776865763,0.9948566497938531,2.0,2.0318445567928274,4.063689113585655
2.0,5.913858698953456,0.9946779245681538,2.0,2.032987752237391,4.065975504474782
2.0,6.014092621041151,0.9944961551889203,2.0,2.0341530345840733,4.0683060691681465
2.0,6.114326543128844,0.994311342212447,2.0,2.0353405425047977,4.070681085009595
2.0,6.214560465216538,0.9941234862043433,2.0,2.0365504178274167,4.0731008356548335
2.0,6.314794387304232,0.9939325877395315,2.0,2.0377828055828973,4.0755656111657945
2.0,6.415028309391926,0.9937386474022452,2.0,2.039037854053815,4.07807570810763
2.0,6.51526223147962,0.9935416657860272,2.0,2.0403157148242124,4.080631429648425
2.0,6.615496153567314,0.9933416434937286,2.0,2.0416165428308295,4.083233085661659
2.0,6.715730075655008,0.9931385811375056,2.0,2.042940496415777,4.085880992831554
2.0,6.815963997742702,0.9929324793388189,2.0,2.0442877373806496,4.088575474761299
2.0,6.916197919830396,0.9927233387284307,2.0,2.0456584310421437,4.0913168620842875
2.0,7.01643184191809,0.9925111599464038,2.0,2.0470527462892103,4.094105492578421
2.0,7.116665764005784,0.9922959436420988,2.0,2.0484708556417854,4.096941711283571
2.0,7.216899686093478,0.9920776904741728,2.0,2.0499129353111356,4.099825870622271
2.0,7.317133608181172,0.9918564011105766,2.0,2.0513791652618667,4.102758330523733
2.0,7.417367530268866,0.9916320762285535,2.0,2.052869729275636,4.105739458551272
2.0,7.517601452356558,0.9914047165146366,2.0,2.054384815016621,4.108769630033242
2.0,7.617835374444254,0.991174322664647,2.0,2.0559246140987866,4.111849228197573
2.0,7.718069296531948,0.9909408953836916,2.0,2.0574893221550017,4.114978644310003
2.0,7.818303218619642,0.9907044353861608,2.0,2.059079138908058,4.118158277816116
2.0,7.918537140707334,0.9904649433957268,2.0,2.0606942682436475,4.121388536487295
2.0,8.018771062795029,0.9902224201453406,2.0,2.062334918285343,4.124669836570686
2.0,8.119004984882725,0.9899768663772305,2.0,2.064001301471655,4.12800260294331
2.0,8.219238906970418,0.9897282828428994,2.0,2.0656936346352053,4.131387269270411
2.0,8.31947282905811,0.9894766703031227,2.0,2.067412139084098,4.134824278168196
2.0,8.419706751145805,0.9892220295279458,2.0,2.0691570406855355,4.138314081371071
2.0,8.5199406732335,0.9889643612966819,2.0,2.070928569951754,4.141857139903508
2.0,8.620174595321194,0.9887036663979095,2.0,2.0727269621283435,4.145453924256687
2.0,8.720408517408886,0.9884399456294701,2.0,2.0745524572850274,4.149104914570055
2.0,8.82064243949658,0.9881731997984656,2.0,2.076405300408964,4.152810600817928
2.0,8.920876361584275,0.9879034297212561,2.0,2.0782857415006584,4.156571483001317
2.0,9.02111028367197,0.9876306362234571,2.0,2.080194035672556,4.160388071345112
2.0,9.121344205759662,0.9873548201399371,2.0,2.082130443250407,4.164260886500814
2.0,9.221578127847357,0.9870759823148151,2.0,2.084095229877466,4.168190459754932
2.0,9.321812049935051,0.9867941236014578,2.0,2.086088666621646,4.172177333243292
2.0,9.422045972022746,0.9865092448624774,2.0,2.088111030085689,4.176222060171378
2.0,9.522279894110438,0.9862213469697286,2.0,2.0901626025204627,4.180325205040925
2.0,9.622513816198133,0.985930430804306,2.0,2.0922436719414788,4.1844873438829575
2.0,9.722747738285827,0.9856364972565416,2.0,2.094354532248729,4.188709064497458
2.0,9.82298166037352,0.9853395472260016,2.0,2.0964954833499547,4.1929909666999094
2.0,9.923215582461214,0.9850395816214843,2.0,2.0986668312874452,4.1973336625748905
2.0,10.023449504548909,0.9847366013610169,2.0,2.100868888368492,4.201737776736984
2.0,10.123683426636603,0.9844306073718526,2.0,2.1031019732996064,4.206203946599213
2.0,10.223917348724296,0.9841216005904684,2.0,2.105366411324629,4.210732822649258
2.0,10.32415127081199,0.9838095819625611,2.0,2.1076625343668622,4.2153250687337245
2.0,10.424385192899685,0.9834945524430455,2.0,2.10999068117534,4.21998136235068
2.0,10.52461911498738,0.9831765129960512,2.0,2.1123511974753884,4.224702394950777
2.0,10.624853037075072,0.9828554645949191,2.0,2.114744436123627,4.229488872247254
2.0,10.725086959162766,0.9825314082221992,2.0,2.117170757267526,4.234341514535052
2.0,10.82532088125046,0.9822043448696468,2.0,2.119630528509712,4.239261057019424
2.0,10.925554803338155,0.9818742755382205,2.0,2.1221241250771548,4.2442482501543095
2.0,11.025788725425848,0.9815412012380778,2.0,2.12465192999542,4.24930385999084
2.0,11.12602264751354,0.9812051229885732,2.0,2.127214334268142,4.254428668536284
2.0,11.226256569601237,0.9808660418182547,2.0,2.1298117370619174,4.259623474123835
2.0,11.326490491688931,0.98052395876486,2.0,2.1324445458967944,4.264889091793589
2.0,11.426724413776624,0.9801788748753146,2.0,2.1351131768425478,4.2702263536850955
2.0,11.526958335864316,0.9798307912057274,2.0,2.137818054720966,4.275636109441932
2.0,11.627192257952013,0.9794797088213879,2.0,2.140559613314333,4.281119226628666
2.0,11.727426180039707,0.9791256287967635,2.0,2.14333829558034,4.28667659116068
2.0,11.8276601021274,0.9787685522154952,2.0,2.1461545538736626,4.292309107747325
2.0,11.927894024215092,0.978408480170395,2.0,2.1490088501744298,4.2980177003488595
2.0,12.028127946302787,0.9780454137634421,2.0,2.1519016563238353,4.303803312647671
2.0,12.128361868390483,0.9776793541057803,2.0,2.1548334542671537,4.309666908534307
2.0,12.228595790478176,0.9773103023177138,2.0,2.1578047363044424,4.315609472608885
2.0,12.328829712565868,0.9769382595287035,2.0,2.1608160053491923,4.3216320106983845
2.0,12.429063634653563,0.9765632268773651,2.0,2.163867775195225,4.32773555039045
2.0,12.529297556741257,0.9761852055114637,2.0,2.166960570792165,4.33392114158433
2.0,12.629531478828952,0.9758041965879116,2.0,2.1700949285297737,4.340189857059547
2.0,12.729765400916644,0.9754202012727645,2.0,2.173271396531507,4.346542793063014
2.0,12.829999323004339,0.9750332207412175,2.0,2.1764905349576327,4.352981069915265
